거래일,거래일시,결제유형,주문아이디,브랜드명,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,정산금액
,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,
2021-06-12,2021-06-12 14:50,CREDIT,0CM9G0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-12,2021-06-12 20:36,CHECK,1Y5MR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290","16,610"
2021-06-13,2021-06-13 10:23,CREDIT,1T3NG0,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 카페라떼","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161","12,839"
2021-06-13,2021-06-13 10:53,CREDIT,0WLGG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356","18,544"
2021-06-13,2021-06-13 11:32,CHECK,2MTT80,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), 핸드드립 아메리카노","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277","16,223"
2021-06-13,2021-06-13 11:44,BANK,2FA780,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 에이드 (ICE), OP VANI'COF (ICE) 바닐라커피 프로틴","41,900","38,900","41,900",0,0,"5,835","1,167","6,000","1,000","5,000","2,727","3,000","8,562","4,440",444,"4,884","34,016"
2021-06-13,2021-06-13 15:17,CHECK,2J5980,,다이어트랩,PAY,"닭가슴살 믹스 샐러드x2, 얼그레이","21,500","18,500","21,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211","14,289"
2021-06-13,2021-06-13 15:37,CHECK,0KNB80,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, GO단백 닭가슴살 스테이크 KIT, REAL VEGETARIAN KIT (채식)","26,500","23,500","26,500",0,0,"3,525",705,"6,000","1,000","5,000","2,727","3,000","6,252","3,978",398,"4,376","19,124"
2021-06-13,2021-06-13 16:47,CHECK,2JBNG0,,다이어트랩,PAY,"핸드드립 아메리카노x2, 닭가슴살 믹스 샐러드","25,000","22,000","25,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326","17,674"
2021-06-13,2021-06-13 17:28,CHECK,2SB480,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 더블 단백질 3 (소고기  닭가슴살) KIT","30,000","24,000","30,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392","19,608"
2021-06-13,2021-06-13 18:07,CREDIT,0VCBG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","23,000","20,000","23,000",0,0,"3,000",600,"6,000","1,000","5,000","2,727","3,000","5,727","3,873",387,"4,260","15,740"
2021-06-13,2021-06-13 18:44,CREDIT,2XAY80,,다이어트랩,PAY,"모듬 야채 100g, 애기당근 50g, 브로콜리 50g, 컬리플라워 50g, 홀그린빈 50g, 미니양배추 50g, 벌크업 소고기 스테이크 KIT","25,200","22,200","25,200",0,0,"3,330",666,"6,000","1,000","5,000","2,727","3,000","6,057","3,939",394,"4,333","17,867"
2021-06-13,2021-06-13 19:30,BANK,01P8G0,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105","11,195"
2021-06-13,2021-06-13 19:30,BANK,01P8G0,,다이어트랩,CANCEL,벌크업 소고기 스테이크 KIT,"-18,300","-15,300","-18,300",0,0,"-2,295",-459,"-6,000","-1,000","-5,000","-2,727","-3,000","-5,022","-3,732",-373,"-4,105","-11,195"
2021-06-13,2021-06-13 19:31,BANK,2FYCR0,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105","11,195"
2021-06-13,2021-06-13 20:26,BANK,0F47R0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 모듬 야채 100g","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-13,2021-06-13 21:46,BANK,2EET80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","22,900","19,900","22,900",0,0,"2,985",597,"6,000","1,000","5,000","2,727","3,000","5,712","3,870",387,"4,257","15,643"
2021-06-14,2021-06-14 10:02,CREDIT,0SV2G0,,다이어트랩,PAY,"수제 디톡스 파인애플 에이드 (ICE), 연어 스테이크 KITx2, 핸드드립 아메리카노x2, GO단백 닭가슴살 소시지 KIT","53,500","47,500","53,500",0,0,"7,125","1,425","6,000","1,000","5,000","2,727","3,000","9,852","4,698",470,"5,168","42,332"
2021-06-14,2021-06-14 11:07,CREDIT,22RTR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT, 모듬 야채 100g","21,500","18,500","21,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211","14,289"
2021-06-14,2021-06-14 11:35,CREDIT,0Y1380,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx3,"48,000","45,000","48,000",0,0,"6,750","1,350","6,000","1,000","5,000","2,727","3,000","9,477","4,623",462,"5,085","39,915"
2021-06-14,2021-06-14 11:42,CREDIT,0XTTR0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 모듬 야채 100g, 애기당근 50g, 브로콜리 50g, 컬리플라워 50g, 홀그린빈 50g, 미니양배추 50g","35,100","32,100","35,100",0,0,"4,815",963,"6,000","1,000","5,000","2,727","3,000","7,542","4,236",423,"4,659","27,441"
2021-06-14,2021-06-14 14:24,CREDIT,1G5FG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590","25,410"
2021-06-14,2021-06-14 15:50,CHECK,0MTGR0,,다이어트랩,PAY,"닭가슴살 믹스 샐러드x3, 직접 구운계란 (모두가 아는 찜질방 그 맛)","22,900","19,900","22,900",0,0,"2,985",597,"6,000","1,000","5,000","2,727","3,000","5,712","3,870",387,"4,257","15,643"
2021-06-14,2021-06-14 22:59,BANK,154GG0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"40,000","37,000","40,000",0,0,"5,550","1,110","6,000","1,000","5,000","2,727","3,000","8,277","4,383",438,"4,821","32,179"
2021-06-15,2021-06-15 11:52,CREDIT,22W700,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405","19,995"
2021-06-15,2021-06-15 16:05,CHECK,1JP6G0,,다이어트랩,PAY,"닭가슴살 믹스 샐러드, 닭가슴살 믹스 샐러드x3","31,000","28,000","31,000",0,0,"4,200",840,"6,000","1,000","5,000","2,727","3,000","6,927","4,113",411,"4,524","23,476"
2021-06-15,2021-06-15 16:48,CREDIT,0AHXR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590","25,410"
2021-06-15,2021-06-15 18:26,CREDIT,0B7S00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422","20,478"
2021-06-15,2021-06-15 19:38,CREDIT,2GV9G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, 벌크업 소고기 스테이크 KITx2, GO단백 닭가슴살 KITx2, 단호박 (120g)x2","56,000","53,000","56,000",0,0,"7,950","1,590","6,000","1,000","5,000","2,727","3,000","10,677","4,863",486,"5,349","47,651"
2021-06-15,2021-06-15 21:01,CREDIT,11BF00,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 티 (ICE)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636","26,764"
2021-06-15,2021-06-15 21:17,CREDIT,14SU00,,다이어트랩,PAY,"모듬 야채 100g, 애기당근 50g, 브로콜리 50g, 컬리플라워 50g, 홀그린빈 50g, 미니양배추 50g, 벌크업 소고기 스테이크 KITx2","28,700","25,700","28,700",0,0,"3,855",771,"6,000","1,000","5,000","2,727","3,000","6,582","4,044",404,"4,448","21,252"
2021-06-15,2021-06-15 22:44,CREDIT,2ESM00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"32,300","29,300","32,300",0,0,"4,395",879,"6,000","1,000","5,000","2,727","3,000","7,122","4,152",415,"4,567","24,733"
2021-06-15,2021-06-15 23:19,CREDIT,1KVE80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405","19,995"
2021-06-16,2021-06-16 11:19,CREDIT,021880,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx3,"48,000","45,000","48,000",0,0,"6,750","1,350","6,000","1,000","5,000","2,727","3,000","9,477","4,623",462,"5,085","39,915"
2021-06-16,2021-06-16 11:46,CREDIT,2AVBG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405","19,995"
2021-06-16,2021-06-16 14:07,CREDIT,02SJG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372","19,028"
2021-06-16,2021-06-16 16:43,CREDIT,049RR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"28,000","25,000","28,000",0,0,"3,750",750,"6,000","1,000","5,000","2,727","3,000","6,477","4,023",402,"4,425","20,575"
2021-06-16,2021-06-16 18:19,CREDIT,0JW280,,다이어트랩,PAY,연어 스테이크 KIT,"23,400","17,400","23,400",0,0,"2,610",522,"6,000","1,000","5,000","2,727","3,000","5,337","3,795",379,"4,174","13,226"
2021-06-16,2021-06-16 19:09,CHECK,05ABR0,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 핸드드립 아메리카노, 모듬 야채 100g","21,000","15,000","21,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-16,2021-06-16 20:48,CREDIT,0V0XR0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"40,000","37,000","40,000",0,0,"5,550","1,110","6,000","1,000","5,000","2,727","3,000","8,277","4,383",438,"4,821","32,179"
2021-06-16,2021-06-16 20:48,CREDIT,1E7880,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, 벌크업 소고기 스테이크 KIT","27,000","24,000","27,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392","19,608"
2021-06-16,2021-06-16 21:37,CREDIT,0C4DR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,400","25,400","28,400",0,0,"3,810",762,"6,000","1,000","5,000","2,727","3,000","6,537","4,035",403,"4,438","20,962"
2021-06-16,2021-06-16 23:15,CREDIT,13C3G0,,다이어트랩,PAY,"수제 디톡스 파인애플 에이드 (ICE), (3KIT 선택) 하루 세끼 다이어트 식단","32,900","29,900","32,900",0,0,"4,485",897,"6,000","1,000","5,000","2,727","3,000","7,212","4,170",417,"4,587","25,313"
2021-06-17,2021-06-17 11:13,BANK,1L1PR0,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"28,000","22,000","28,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326","17,674"
2021-06-17,2021-06-17 11:25,CREDIT,2XP4G0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,900","22,900","28,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356","18,544"
2021-06-17,2021-06-17 11:36,CREDIT,0MHWG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx3,"40,500","37,500","40,500",0,0,"5,625","1,125","6,000","1,000","5,000","2,727","3,000","8,352","4,398",440,"4,838","32,662"
2021-06-17,2021-06-17 15:44,CREDIT,0F83R0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 에이드 (ICE)","36,400","33,400","36,400",0,0,"5,010","1,002","6,000","1,000","5,000","2,727","3,000","7,737","4,275",427,"4,702","28,698"
2021-06-17,2021-06-17 16:19,CREDIT,0DNAG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"28,000","25,000","28,000",0,0,"3,750",750,"6,000","1,000","5,000","2,727","3,000","6,477","4,023",402,"4,425","20,575"
2021-06-17,2021-06-17 17:07,CREDIT,1LGSR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389","19,511"
2021-06-17,2021-06-17 17:24,CREDIT,0K56G0,,다이어트랩,PAY,"더블 단백질 3 (소고기  닭가슴살) KIT, 직접 구운계란 (모두가 아는 찜질방 그 맛)x2, 미니양배추 50g","22,200","16,200","22,200",0,0,"2,430",486,"6,000","1,000","5,000","2,727","3,000","5,157","3,759",376,"4,135","12,065"
2021-06-17,2021-06-17 17:36,CREDIT,2V67R0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 모듬 야채 100g, 애기당근 50g, 브로콜리 50g, 컬리플라워 50g, 홀그린빈 50g, 미니양배추 50g","36,100","33,100","36,100",0,0,"4,965",993,"6,000","1,000","5,000","2,727","3,000","7,692","4,266",426,"4,692","28,408"
2021-06-17,2021-06-17 18:28,CREDIT,2H1JG0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴x2, 고구마 (180g)","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194","13,806"
2021-06-17,2021-06-17 18:29,CREDIT,20N4R0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","35,900","32,900","35,900",0,0,"4,935",987,"6,000","1,000","5,000","2,727","3,000","7,662","4,260",426,"4,686","28,214"
2021-06-17,2021-06-17 20:29,CREDIT,09E900,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"27,000","24,000","27,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392","19,608"
2021-06-17,2021-06-17 21:29,CREDIT,16LP80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339","18,061"
2021-06-17,2021-06-17 21:32,CREDIT,0GRSG0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, (3KIT 선택) 하루 세끼 다이어트 식단","46,300","43,300","46,300",0,0,"6,495","1,299","6,000","1,000","5,000","2,727","3,000","9,222","4,572",457,"5,029","38,271"
2021-06-17,2021-06-17 23:18,CREDIT,1MNP80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323","17,577"
2021-06-18,2021-06-18 13:24,CREDIT,1KFAG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227","14,773"
2021-06-18,2021-06-18 18:08,CREDIT,1JWA00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227","14,773"
2021-06-18,2021-06-18 20:02,CREDIT,2WFDR0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"45,000","42,000","45,000",0,0,"6,300","1,260","6,000","1,000","5,000","2,727","3,000","9,027","4,533",453,"4,986","37,014"
2021-06-18,2021-06-18 21:56,CREDIT,16L180,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 단백질 KIT, 모듬 야채 100gx3","35,000","32,000","35,000",0,0,"4,800",960,"6,000","1,000","5,000","2,727","3,000","7,527","4,233",423,"4,656","27,344"
2021-06-18,2021-06-18 22:08,BANK,2W6Y80,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 직접 구운계란 (모두가 아는 찜질방 그 맛)","27,300","24,300","27,300",0,0,"3,645",729,"6,000","1,000","5,000","2,727","3,000","6,372","4,002",400,"4,402","19,898"
2021-06-18,2021-06-18 22:25,CREDIT,1CBMG0,,다이어트랩,PAY,"녹차 라떼 (유기농), 더블 단백질 3 (소고기  닭가슴살) KIT","26,500","23,500","26,500",0,0,"3,525",705,"6,000","1,000","5,000","2,727","3,000","6,252","3,978",398,"4,376","19,124"
2021-06-18,2021-06-18 23:38,CREDIT,29X980,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389","19,511"
2021-06-19,2021-06-19 10:24,CREDIT,178M00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,400","23,400","29,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372","19,028"
2021-06-19,2021-06-19 10:43,CREDIT,0DTCG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 핸드드립 아메리카노, 소스 추가 1개","29,200","23,200","27,200","2,000",0,"3,480",696,"6,000","1,000","5,000","2,727","3,000","6,207","3,969",397,"4,366","18,834"
2021-06-19,2021-06-19 11:10,CREDIT,096P80,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KITx2, REAL VEGETARIAN KIT (채식)x2","43,000","40,000","43,000",0,0,"6,000","1,200","6,000","1,000","5,000","2,727","3,000","8,727","4,473",447,"4,920","35,080"
2021-06-19,2021-06-19 12:03,CREDIT,0WVBG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"28,000","25,000","28,000",0,0,"3,750",750,"6,000","1,000","5,000","2,727","3,000","6,477","4,023",402,"4,425","20,575"
2021-06-19,2021-06-19 12:54,CREDIT,2RDD00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356","18,544"
2021-06-19,2021-06-19 12:59,CREDIT,2RDD00,,다이어트랩,CANCEL,(3KIT 선택) 하루 세끼 다이어트 식단,"-25,900","-22,900","-25,900",0,0,"-3,435",-687,"-6,000","-1,000","-5,000","-2,727","-3,000","-6,162","-3,960",-396,"-4,356","-18,544"
2021-06-19,2021-06-19 13:00,CREDIT,20A8R0,,다이어트랩,PAY,"연어 스테이크 KIT, 탄수화물 에너지 KIT","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-19,2021-06-19 13:13,CREDIT,1G5JR0,,다이어트랩,PAY,"OP VANILLA (ICE) 바닐라 프로틴x2, OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277","16,223"
2021-06-19,2021-06-19 14:35,CREDIT,1DKW00,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, 벌크업 소고기 스테이크 KIT","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161","12,839"
2021-06-19,2021-06-19 16:51,BANK,1J3T80,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 KIT, 모듬 야채 100g","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112","11,388"
2021-06-19,2021-06-19 19:40,CREDIT,2UJS00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339","18,061"
2021-06-19,2021-06-19 20:19,BANK,05A300,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-19,2021-06-19 22:17,CHECK,1N7800,,다이어트랩,PAY,"애플 유자티, GO단백 닭가슴살 스테이크 KIT","20,500","17,500","20,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178","13,322"
2021-06-20,2021-06-20 15:01,CREDIT,1B2XG0,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 핸드드립 아메리카노, 더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT","34,000","31,000","34,000",0,0,"4,650",930,"6,000","1,000","5,000","2,727","3,000","7,377","4,203",420,"4,623","26,377"
2021-06-20,2021-06-20 15:01,CREDIT,1WM000,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 모듬 야채 100g, 애기당근 50g, 브로콜리 50g, 컬리플라워 50g, 미니양배추 50g","33,400","30,400","33,400",0,0,"4,560",912,"6,000","1,000","5,000","2,727","3,000","7,287","4,185",418,"4,603","25,797"
2021-06-20,2021-06-20 15:04,CREDIT,1B2XG0,,다이어트랩,CANCEL,"GO단백 닭가슴살 KIT, 핸드드립 아메리카노, 더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT","-34,000","-31,000","-34,000",0,0,"-4,650",-930,"-6,000","-1,000","-5,000","-2,727","-3,000","-7,377","-4,203",-420,"-4,623","-26,377"
2021-06-20,2021-06-20 15:04,CREDIT,1WM000,,다이어트랩,CANCEL,"(3KIT 선택) 하루 세끼 다이어트 식단, 모듬 야채 100g, 애기당근 50g, 브로콜리 50g, 컬리플라워 50g, 미니양배추 50g","-33,400","-30,400","-33,400",0,0,"-4,560",-912,"-6,000","-1,000","-5,000","-2,727","-3,000","-7,287","-4,185",-418,"-4,603","-25,797"
2021-06-20,2021-06-20 16:24,CREDIT,2DK3R0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422","20,478"
2021-06-20,2021-06-20 16:27,CREDIT,2DK3R0,,다이어트랩,CANCEL,(3KIT 선택) 하루 세끼 다이어트 식단,"-27,900","-24,900","-27,900",0,0,"-3,735",-747,"-6,000","-1,000","-5,000","-2,727","-3,000","-6,462","-4,020",-402,"-4,422","-20,478"
2021-06-21,2021-06-21 10:48,CREDIT,0MY800,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590","25,410"
2021-06-21,2021-06-21 12:11,CREDIT,1SESR0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 모듬 야채 100gx2","30,900","27,900","30,900",0,0,"4,185",837,"6,000","1,000","5,000","2,727","3,000","6,912","4,110",411,"4,521","23,379"
2021-06-21,2021-06-21 13:03,CHECK,0E7980,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 핸드드립 아메리카노","19,900","16,900","19,900",0,0,"2,535",507,"6,000","1,000","5,000","2,727","3,000","5,262","3,780",378,"4,158","12,742"
2021-06-21,2021-06-21 13:08,CHECK,2375G0,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, GO단백 닭가슴살 KIT, 벌크업 소고기 단백질 KIT, OP CHOCO (ICE) 초코 프로틴, OP VANI'BERRY (ICE) 바닐라  라즈베리 프로틴","43,700","40,700","43,700",0,0,"6,105","1,221","6,000","1,000","5,000","2,727","3,000","8,832","4,494",449,"4,943","35,757"
2021-06-21,2021-06-21 15:39,CREDIT,24CER0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 더블 단백질 3 (소고기  닭가슴살) KIT, 소스 추가 1개","21,800","18,800","21,800",0,0,"2,820",564,"6,000","1,000","5,000","2,727","3,000","5,547","3,837",383,"4,220","14,580"
2021-06-21,2021-06-21 15:50,CREDIT,09WVG0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"44,500","41,500","44,500",0,0,"6,225","1,245","6,000","1,000","5,000","2,727","3,000","8,952","4,518",452,"4,970","36,530"
2021-06-21,2021-06-21 17:03,CREDIT,2MJJG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"27,000","24,000","27,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392","19,608"
2021-06-21,2021-06-21 17:47,CREDIT,18C2R0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,300","24,300","27,300",0,0,"3,645",729,"6,000","1,000","5,000","2,727","3,000","6,372","4,002",400,"4,402","19,898"
2021-06-21,2021-06-21 18:01,CREDIT,1NRFG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227","14,773"
2021-06-21,2021-06-21 18:08,CHECK,2BAFR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290","16,610"
2021-06-21,2021-06-21 18:54,CHECK,0BBYR0,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 핸드드립 아메리카노","26,600","20,600","26,600",0,0,"3,090",618,"6,000","1,000","5,000","2,727","3,000","5,817","3,891",389,"4,280","16,320"
