거래일,거래일시,주문유형,결제유형,주문아이디,브랜드명,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,광고비,,,정산금액
,,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,총공급가액,총부가세액,총액,
2021-08-18,2021-08-18 11:16,배달,CREDIT,0J2DG0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 단백질 KIT, 탄수화물 에너지 KIT","26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-08-18,2021-08-18 12:13,배달,CREDIT,1MFPR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-18,2021-08-18 12:25,배달,CREDIT,2X3BR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-08-18,2021-08-18 13:15,배달,CHECK,25LC00,,다이어트랩,PAY,벌크업 소고기 스테이크 KITx2,"39,000","33,000","39,000",0,0,"4,950",990,"6,000","1,000","5,000","2,727","3,000","7,677","4,263",426,"4,689",0,0,0,"28,311"
2021-08-18,2021-08-18 14:23,배달,CREDIT,234KR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
2021-08-18,2021-08-18 14:24,배달,CHECK,09B600,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50gx2","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-18,2021-08-18 15:04,배달,CREDIT,147P80,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
2021-08-18,2021-08-18 16:18,배달,CREDIT,158R00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356",0,0,0,"18,544"
2021-08-18,2021-08-18 17:38,배달,BANK,0FEC80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx3, OP CHOCO (ICE) 초코 프로틴x2","44,200","41,200","44,200",0,0,"6,180","1,236","6,000","1,000","5,000","2,727","3,000","8,907","4,509",451,"4,960",0,0,0,"36,240"
2021-08-18,2021-08-18 17:52,배달,CREDIT,0B1180,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-08-18,2021-08-18 18:36,배달,CREDIT,1ETS00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 벌크업 소고기 단백질 KIT","20,500","17,500","20,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178",0,0,0,"13,322"
2021-08-18,2021-08-18 19:03,배달,CHECK,21SHG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 현미밥 (200g), 브로콜리 50gx2","26,000","23,000","26,000",0,0,"3,450",690,"6,000","1,000","5,000","2,727","3,000","6,177","3,963",396,"4,359",0,0,0,"18,641"
2021-08-18,2021-08-18 19:45,배달,CHECK,1DGL80,,다이어트랩,PAY,"연어 스테이크 KIT, 벌크업 소고기 스테이크 KIT","37,000","31,000","37,000",0,0,"4,650",930,"6,000","1,000","5,000","2,727","3,000","7,377","4,203",420,"4,623",0,0,0,"26,377"
2021-08-18,2021-08-18 20:35,배달,CREDIT,0S5J00,,다이어트랩,PAY,벌크업 소고기 단백질 KITx2,"23,000","17,000","23,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-18,2021-08-18 21:10,배달,CREDIT,0TSWR0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"44,500","41,500","44,500",0,0,"6,225","1,245","6,000","1,000","5,000","2,727","3,000","8,952","4,518",452,"4,970",0,0,0,"36,530"
2021-08-18,2021-08-18 21:30,배달,CREDIT,1P6980,,다이어트랩,PAY,"연어 스테이크 KIT, 얼그레이","21,900","18,900","21,900",0,0,"2,835",567,"6,000","1,000","5,000","2,727","3,000","5,562","3,840",384,"4,224",0,0,0,"14,676"
2021-08-18,2021-08-18 22:45,배달,CHECK,2A9880,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 소스 추가 1개x2, 직접 구운계란 (모두가 아는 찜질방 그 맛)","30,700","27,700","30,700",0,0,"4,155",831,"6,000","1,000","5,000","2,727","3,000","6,882","4,104",410,"4,514",0,0,0,"23,186"
2021-08-19,2021-08-19 10:03,배달,CREDIT,0XA7R0,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KITx2, OP CHO'COF (ICE) 초코커피 프로틴","27,000","24,000","27,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392",0,0,0,"19,608"
2021-08-19,2021-08-19 10:35,배달,CREDIT,0VD180,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-08-19,2021-08-19 11:35,배달,CREDIT,15F4R0,,다이어트랩,PAY,"핸드드립 아메리카노, 연어 스테이크 KIT","28,000","22,000","28,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326",0,0,0,"17,674"
2021-08-19,2021-08-19 11:41,배달,CREDIT,0MM600,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-19,2021-08-19 12:05,배달,CREDIT,05SSG0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단x2,"83,000","80,000","83,000",0,0,"12,000","2,400","6,000","1,000","5,000","2,727","3,000","14,727","5,673",567,"6,240",0,0,0,"73,760"
2021-08-19,2021-08-19 12:05,배달,CREDIT,05SSG0,,다이어트랩,CANCEL,(5KIT 선택) only 다이어트 다섯끼 식단x2,"-83,000","-80,000","-83,000",0,0,"-12,000","-2,400","-6,000","-1,000","-5,000","-2,727","-3,000","-14,727","-5,673",-567,"-6,240",0,0,0,"-73,760"
2021-08-19,2021-08-19 12:06,배달,CREDIT,2GFTR0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단x2,"83,000","80,000","83,000",0,0,"12,000","2,400","6,000","1,000","5,000","2,727","3,000","14,727","5,673",567,"6,240",0,0,0,"73,760"
2021-08-19,2021-08-19 12:33,배달,CHECK,15BK00,,다이어트랩,PAY,"탄수화물 에너지 KIT, GO단백 닭가슴살 스테이크 KIT","19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145",0,0,0,"12,355"
2021-08-19,2021-08-19 13:13,배달,CREDIT,1EXUR0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145",0,0,0,"12,355"
2021-08-19,2021-08-19 13:38,배달,CREDIT,2TCX80,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"22,800","16,800","22,800",0,0,"2,520",504,"6,000","1,000","5,000","2,727","3,000","5,247","3,777",377,"4,154",0,0,0,"12,646"
2021-08-19,2021-08-19 14:24,배달,CHECK,0H4MG0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","34,100","31,100","34,100",0,0,"4,665",933,"6,000","1,000","5,000","2,727","3,000","7,392","4,206",420,"4,626",0,0,0,"26,474"
2021-08-19,2021-08-19 14:35,배달,BANK,083WR0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 스테이크 KIT","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125",0,0,0,"11,775"
2021-08-19,2021-08-19 14:51,배달,CREDIT,06RR80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","22,500","19,500","22,500",0,0,"2,925",585,"6,000","1,000","5,000","2,727","3,000","5,652","3,858",386,"4,244",0,0,0,"15,256"
2021-08-19,2021-08-19 15:06,배달,CREDIT,1HJ900,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-08-19,2021-08-19 16:33,배달,CHECK,27YJG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372",0,0,0,"19,028"
2021-08-19,2021-08-19 17:34,배달,BANK,2BEV00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"27,000","24,000","27,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392",0,0,0,"19,608"
2021-08-19,2021-08-19 18:50,배달,CREDIT,13AYR0,,다이어트랩,PAY,"더블 단백질 3 (소고기  닭가슴살) KIT, 몰디브","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-08-19,2021-08-19 19:20,배달,CHECK,0JBXG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50gx2","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-19,2021-08-19 22:52,배달,CREDIT,2MCKR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-08-20,2021-08-20 10:19,배달,CREDIT,2NTG00,,다이어트랩,PAY,"연어 스테이크 KIT, REAL VEGETARIAN KIT (채식), 미니양배추 50g","23,500","17,500","23,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178",0,0,0,"13,322"
2021-08-20,2021-08-20 11:11,배달,CREDIT,09HG00,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 스테이크 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-08-20,2021-08-20 11:21,배달,CREDIT,294L80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,900","26,900","29,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488",0,0,0,"22,412"
2021-08-20,2021-08-20 11:41,배달,CREDIT,28FS80,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-20,2021-08-20 11:43,배달,CREDIT,2GTTR0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT","43,400","40,400","43,400",0,0,"6,060","1,212","6,000","1,000","5,000","2,727","3,000","8,787","4,485",448,"4,933",0,0,0,"35,467"
2021-08-20,2021-08-20 11:56,배달,CHECK,2L1P80,,다이어트랩,PAY,"연어 스테이크 KIT, GO단백 닭가슴살 소시지 KIT","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
2021-08-20,2021-08-20 12:56,배달,CREDIT,1R0TR0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"41,500","38,500","41,500",0,0,"5,775","1,155","6,000","1,000","5,000","2,727","3,000","8,502","4,428",443,"4,871",0,0,0,"33,629"
2021-08-20,2021-08-20 14:29,배달,CHECK,0B7LR0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KITx2, GO단백 닭가슴살 스테이크 KIT","56,000","50,000","56,000",0,0,"7,500","1,500","6,000","1,000","5,000","2,727","3,000","10,227","4,773",477,"5,250",0,0,0,"44,750"
2021-08-20,2021-08-20 15:48,배달,CREDIT,0V5500,,다이어트랩,PAY,"OP VANILLA (ICE) 바닐라 프로틴, 수제 디톡스 파인애플 티 (ICE), 탄수화물 에너지 KIT","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277",0,0,0,"16,223"
2021-08-20,2021-08-20 16:26,배달,CREDIT,1W6580,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-08-20,2021-08-20 17:31,배달,CREDIT,2DER80,,다이어트랩,PAY,연어 스테이크 KITx2,"32,800","29,800","32,800",0,0,"4,470",894,"6,000","1,000","5,000","2,727","3,000","7,197","4,167",416,"4,583",0,0,0,"25,217"
2021-08-20,2021-08-20 21:56,배달,CREDIT,1JA3G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277",0,0,0,"16,223"
2021-08-21,2021-08-21 10:06,배달,CREDIT,1CR5G0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KITx2, 브로콜리 50gx4","25,000","22,000","25,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326",0,0,0,"17,674"
2021-08-21,2021-08-21 10:33,배달,CREDIT,2WB5G0,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, 벌크업 소고기 스테이크 KIT","27,400","21,400","27,400",0,0,"3,210",642,"6,000","1,000","5,000","2,727","3,000","5,937","3,915",391,"4,306",0,0,0,"17,094"
2021-08-21,2021-08-21 10:33,배달,CREDIT,2WB5G0,,다이어트랩,CANCEL,"벌크업 소고기 단백질 KIT, 벌크업 소고기 스테이크 KIT","-27,400","-21,400","-27,400",0,0,"-3,210",-642,"-6,000","-1,000","-5,000","-2,727","-3,000","-5,937","-3,915",-391,"-4,306",0,0,0,"-17,094"
2021-08-21,2021-08-21 10:34,배달,CREDIT,1K0X00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 벌크업 소고기 스테이크 KIT","28,400","22,400","28,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
2021-08-21,2021-08-21 11:01,배달,CREDIT,17RDR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 핸드드립 아메리카노","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-08-21,2021-08-21 11:34,배달,BANK,1K5H00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50g, 애기당근 50g","19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
2021-08-21,2021-08-21 11:50,배달,CREDIT,2M9400,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-21,2021-08-21 12:24,배달,CHECK,201WG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-08-21,2021-08-21 12:24,배달,CHECK,201WG0,,다이어트랩,CANCEL,(3KIT 선택) 하루 세끼 다이어트 식단,"-23,900","-20,900","-23,900",0,0,"-3,135",-627,"-6,000","-1,000","-5,000","-2,727","-3,000","-5,862","-3,900",-390,"-4,290",0,0,0,"-16,610"
2021-08-21,2021-08-21 12:25,배달,CHECK,03A100,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-08-21,2021-08-21 13:22,배달,CHECK,2R78R0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 탄수화물 에너지 KIT","19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
2021-08-21,2021-08-21 13:34,배달,BANK,17B1R0,,다이어트랩,PAY,더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590",0,0,0,"25,410"
2021-08-21,2021-08-21 18:45,배달,BANK,2SJ100,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, OP CHOCO (ICE) 초코 프로틴","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-21,2021-08-21 19:09,배달,CREDIT,1W4880,,다이어트랩,PAY,OP CHO'BANA (ICE) 초코바나나 프로틴x2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-08-21,2021-08-21 19:59,배달,CREDIT,11G3G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 대추 토마토","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
2021-08-21,2021-08-21 23:15,배달,CREDIT,2CS100,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, OP CHO'COF (ICE) 초코커피 프로틴","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
2021-08-22,2021-08-22 10:06,배달,BANK,0WJN00,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 더블 단백질 3 (소고기  닭가슴살) KIT, 연어 스테이크 KIT, 모듬 야채 100g","28,500","25,500","28,500",0,0,"3,825",765,"6,000","1,000","5,000","2,727","3,000","6,552","4,038",404,"4,442",0,0,0,"21,058"
2021-08-22,2021-08-22 12:54,배달,CREDIT,23S500,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
2021-08-22,2021-08-22 13:06,배달,CHECK,0DTP00,,다이어트랩,PAY,"연어 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-08-22,2021-08-22 14:56,배달,CREDIT,1C4M80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50g, 대추 토마토","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
2021-08-22,2021-08-22 15:21,배달,CREDIT,1R1UG0,,다이어트랩,PAY,"몰디브, GO단백 닭가슴살 스테이크 KIT","25,000","22,000","25,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326",0,0,0,"17,674"
2021-08-22,2021-08-22 17:03,배달,CREDIT,2WF7G0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
2021-08-22,2021-08-22 17:10,배달,BANK,17FCG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-08-22,2021-08-22 17:15,배달,CHECK,2K3R80,,다이어트랩,PAY,GO단백 닭가슴살 소시지 KITx2,"30,000","27,000","30,000",0,0,"4,050",810,"6,000","1,000","5,000","2,727","3,000","6,777","4,083",408,"4,491",0,0,0,"22,509"
2021-08-22,2021-08-22 17:46,배달,BANK,2N8B00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"35,900","32,900","35,900",0,0,"4,935",987,"6,000","1,000","5,000","2,727","3,000","7,662","4,260",426,"4,686",0,0,0,"28,214"
2021-08-22,2021-08-22 18:57,배달,CHECK,2H6S00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, REAL VEGETARIAN KIT (채식)","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-08-22,2021-08-22 19:18,배달,CHECK,1UKAR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50gx2","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-22,2021-08-22 20:39,배달,CREDIT,08HG80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 모듬 야채 100g, 수제 디톡스 파인애플 티 (ICE)","21,500","18,500","21,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211",0,0,0,"14,289"
2021-08-22,2021-08-22 22:07,배달,CREDIT,2C9A00,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, REAL VEGETARIAN KIT (채식)","34,900","31,900","34,900",0,0,"4,785",957,"6,000","1,000","5,000","2,727","3,000","7,512","4,230",423,"4,653",0,0,0,"27,247"
2021-08-22,2021-08-22 23:20,배달,CREDIT,1MB380,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 단호박 (120g)x8, 수제 디톡스 파인애플 티 (ICE), GO단백 닭가슴살 소시지 KIT","54,800","48,800","54,800",0,0,"7,320","1,464","6,000","1,000","5,000","2,727","3,000","10,047","4,737",473,"5,210",0,0,0,"43,590"
2021-08-23,2021-08-23 10:32,배달,BANK,1PKXR0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 에이드 (ICE)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636",0,0,0,"26,764"
2021-08-23,2021-08-23 10:48,배달,CREDIT,01XY00,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 벌크업 소고기 단백질 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-08-23,2021-08-23 10:55,배달,CREDIT,0RK480,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 연어 스테이크 KIT","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
